y,u_x,u_y,nu_tilde,nu_t,nu_t_over_nu,wall_distance,du_dy
1.8790122264286335e-01,4.2192088537320886e+00,0.0000000000000000e+00,1.1035916843671863e-03,1.0680410189953255e-03,2.1360820379906510e+01,1.2098777357136659e-02,-5.8157942364668088e+01
1.8819212643483552e-01,4.2020969844821101e+00,0.0000000000000000e+00,1.0828570384290356e-03,1.0460013987598177e-03,2.0920027975196351e+01,1.1807873565164495e-02,-5.9524196504979045e+01
1.8847970984309381e-01,4.1847794970526024e+00,0.0000000000000000e+00,1.0621178974431849e-03,1.0238866254226972e-03,2.0477732508453943e+01,1.1520290156906199e-02,-6.0948535265711143e+01
1.8876396204028539e-01,4.1672492857049646e+00,0.0000000000000000e+00,1.0413803760161620e-03,1.0016983489790931e-03,2.0033966979581862e+01,1.1236037959714618e-02,-6.2434825532576724e+01
1.8904487232447581e-01,4.1494987491963959e+00,0.0000000000000000e+00,1.0206507040184129e-03,9.7943804732230472e-04,1.9588760946446094e+01,1.0955127675524201e-02,-6.3987295352924775e+01
1.8932243011955152e-01,4.1315197420940191e+00,0.0000000000000000e+00,9.9993522590689559e-04,9.5710701295575443e-04,1.9142140259115088e+01,1.0677569880448490e-02,-6.5610578014589919e+01
1.8959662497561852e-01,4.1133035199437913e+00,0.0000000000000000e+00,9.7924039968858077e-04,9.3470634065606292e-04,1.8694126813121258e+01,1.0403375024381489e-02,-6.7309762664383015e+01
1.8986744656939539e-01,4.0948406773879080e+00,0.0000000000000000e+00,9.5857279549051036e-04,9.1223691668884015e-04,1.8244738333776802e+01,1.0132553430604624e-02,-6.9090452581134741e+01
1.9013488470460219e-01,4.0761210781760333e+00,0.0000000000000000e+00,9.3793909370045326e-04,8.8969941034330662e-04,1.7793988206866132e+01,9.8651152953978249e-03,-7.0958832428082133e+01
1.9039892931234437e-01,4.0571337758416837e+00,0.0000000000000000e+00,9.1734608264115009e-04,8.6709426875294742e-04,1.7341885375058947e+01,9.6010706876556440e-03,-7.2921746062007514e+01
1.9065957045149154e-01,4.0378669236101530e+00,0.0000000000000000e+00,8.9680065573996841e-04,8.4442171621267287e-04,1.6888434324253456e+01,9.3404295485084721e-03,-7.4986786780194961e+01
1.9091679830905225e-01,4.0183076718631039e+00,0.0000000000000000e+00,8.7630980815477555e-04,8.2168175949566579e-04,1.6433635189913314e+01,9.0832016909477564e-03,-7.7162402252642096e+01
1.9117060320054299e-01,3.9984420512010352e+00,0.0000000000000000e+00,8.5588063281634669e-04,7.9887420102303728e-04,1.5977484020460745e+01,8.8293967994570177e-03,-7.9458016828692962e+01
1.9142097557035309e-01,3.9782548388097636e+00,0.0000000000000000e+00,8.3552031584690025e-04,7.7599866215307366e-04,1.5519973243061472e+01,8.5790244296469198e-03,-8.1884174440527204e+01
1.9166790599210426e-01,3.9577294054427070e+00,0.0000000000000000e+00,8.1523613131447134e-04,7.5305461934218742e-04,1.5061092386843747e+01,8.3320940078957517e-03,-8.4452705970081297e+01
1.9191138516900577e-01,3.9368475398655818e+00,0.0000000000000000e+00,7.9503543528293462e-04,7.3004145649079174e-04,1.4600829129815834e+01,8.0886148309942396e-03,-8.7176925723848399e+01
1.9215140393420418e-01,3.9155892470627909e+00,0.0000000000000000e+00,7.7492565911850911e-04,7.0695853742716044e-04,1.4139170748543208e+01,7.8485960657958265e-03,-9.0071862599032102e+01
1.9238795325112867e-01,3.8939325158605747e+00,0.0000000000000000e+00,7.5491430201492086e-04,6.8380530319680892e-04,1.3676106063936178e+01,7.6120467488713373e-03,-9.3154532657135860e+01
1.9262102421383115e-01,3.8718530508660023e+00,0.0000000000000000e+00,7.3500892270203532e-04,6.6058139960317383e-04,1.3211627992063477e+01,7.3789757861688621e-03,-9.6444261184686184e+01
1.9285060804732157e-01,3.8493239627353453e+00,0.0000000000000000e+00,7.1521713030635379e-04,6.3728684126237057e-04,1.2745736825247411e+01,7.1493919526784411e-03,-9.9963063957555278e+01
1.9307669610789838e-01,3.8263154097525351e+00,0.0000000000000000e+00,6.9554657433715760e-04,6.1392221924845374e-04,1.2278444384969074e+01,6.9233038921016343e-03,-1.0373609938330810e+02
1.9329927988347390e-01,3.8027941824997291e+00,0.0000000000000000e+00,6.7600493377961506e-04,5.9048896014763383e-04,1.1809779202952676e+01,6.7007201165261154e-03,-1.0779220552346487e+02
1.9351835099389478e-01,3.7787232220210996e+00,0.0000000000000000e+00,6.5659990528660469e-04,5.6698964490785829e-04,1.1339792898157166e+01,6.4816490061052334e-03,-1.1216453874297986e+02
1.9373390119125750e-01,3.7540610603058737e+00,0.0000000000000000e+00,6.3733919047535283e-04,5.4342839611692929e-04,1.0868567922338585e+01,6.2660988087425151e-03,-1.1689133393625161e+02
1.9394592236021901e-01,3.7287611701451180e+00,0.0000000000000000e+00,6.1823048235443677e-04,5.1981134206477311e-04,1.0396226841295462e+01,6.0540776397809970e-03,-1.2201680995306742e+02
1.9415440651830207e-01,3.7027712094639540e+00,0.0000000000000000e+00,5.9928145093295841e-04,4.9614716487448836e-04,9.9229432974897662e+00,5.8455934816979416e-03,-1.2759224796596754e+02
1.9435934581619604e-01,3.6760321431409411e+00,0.0000000000000000e+00,5.8049972809851567e-04,4.7244773777989460e-04,9.4489547555978923e+00,5.6406541838039670e-03,-1.3367727497292799e+02
1.9456073253805214e-01,3.6484772231926033e+00,0.0000000000000000e+00,5.6189289189701765e-04,4.4872885287146889e-04,8.9745770574293768e+00,5.4392674619478665e-03,-1.4034138916752090e+02
1.9475855910177411e-01,3.6200308061913806e+00,0.0000000000000000e+00,5.4346845040775240e-04,4.2501103485800595e-04,8.5002206971601186e+00,5.2414408982258964e-03,-1.4766576805457771e+02
1.9495281805930367e-01,3.5906069851880860e+00,0.0000000000000000e+00,5.2523382548589389e-04,4.0132042811539653e-04,8.0264085623079300e+00,5.0471819406963381e-03,-1.5574540309406075e+02
1.9514350209690084e-01,3.5601080126922202e+00,0.0000000000000000e+00,5.0719633674538929e-04,3.7768973309276613e-04,7.5537946618553224e+00,4.8564979030991662e-03,-1.6469160488829948e+02
1.9533060403541938e-01,3.5284224921637937e+00,0.0000000000000000e+00,4.8936318628287816e-04,3.5415915378002056e-04,7.0831830756004113e+00,4.6693959645806304e-03,-1.7463491815828093e+02
1.9551411683057707e-01,3.4954233191245838e+00,0.0000000000000000e+00,4.7174144480265843e-04,3.3077730052832698e-04,6.6155460105665389e+00,4.4858831694229440e-03,-1.8572847230458137e+02
1.9569403357322090e-01,3.4609653611134994e+00,0.0000000000000000e+00,4.5433803999781169e-04,3.0760197276213084e-04,6.1520394552426163e+00,4.3059664267791065e-03,-1.9815176555960716e+02
1.9587034748958715e-01,3.4248828808034122e+00,0.0000000000000000e+00,4.3715974827599803e-04,2.8470072557979539e-04,5.6940145115959080e+00,4.1296525104128623e-03,-2.1211483015603335e+02
1.9604305194155658e-01,3.3869867322691425e+00,0.0000000000000000e+00,4.2021319118894067e-04,2.6215110554343745e-04,5.2430221108687487e+00,3.9569480584434324e-03,-2.2786264034190026e+02
1.9621214042690416e-01,3.3470614016583320e+00,0.0000000000000000e+00,4.0350483822449725e-04,2.4004042794519785e-04,4.8008085589039569e+00,3.7878595730958531e-03,-2.4567948755511497e+02
1.9637760657954401e-01,3.3048620270465059e+00,0.0000000000000000e+00,3.8704101792914414e-04,2.1846496542679686e-04,4.3692993085359371e+00,3.6223934204560049e-03,-2.6589283564538528e+02
1.9653944416976896e-01,3.2601116264299659e+00,0.0000000000000000e+00,3.7082793960759838e-04,1.9752843151168975e-04,3.9505686302337950e+00,3.4605558302310546e-03,-2.8887585789660807e+02
1.9669764710448523e-01,3.2124988971105166e+00,0.0000000000000000e+00,3.5487172802305025e-04,1.7733967742099757e-04,3.5467935484199513e+00,3.3023528955147818e-03,-3.1504742211775010e+02
1.9685220942744175e-01,3.1616771328928186e+00,0.0000000000000000e+00,3.3917847347650923e-04,1.5800957954566712e-04,3.1601915909133425e+00,3.1477905725582622e-03,-3.4486771902373221e+02
1.9700312531945441e-01,3.1072650413274059e+00,0.0000000000000000e+00,3.2375429918675571e-04,1.3964717739805771e-04,2.7929435479611540e+00,2.9968746805456026e-03,-3.7882704942400414e+02
1.9715038909862517e-01,3.0488505225109992e+00,0.0000000000000000e+00,3.0860544674305161e-04,1.2235522159819608e-04,2.4471044319639215e+00,2.8496109013748383e-03,-4.1742460501085952e+02
1.9729399522055602e-01,2.9859987583756999e+00,0.0000000000000000e+00,2.9373837818452285e-04,1.0622539614379655e-04,2.1245079228759312e+00,2.7060047794439934e-03,-4.6113364589748926e+02
1.9743393827855760e-01,2.9182661771709486e+00,0.0000000000000000e+00,2.7915988954622505e-04,9.1333571333603448e-05,1.8266714266720689e+00,2.5660617214424142e-03,-5.1034975464998752e+02
1.9757021300385286e-01,2.8452218587282205e+00,0.0000000000000000e+00,2.6487722518489206e-04,7.7735503509224156e-05,1.5547100701844832e+00,2.4297869961471541e-03,-5.6532052212286908e+02
1.9770281426577543e-01,2.7664775193330842e+00,0.0000000000000000e+00,2.5089817500889794e-04,6.5463408004849625e-05,1.3092681600969924e+00,2.2971857342245772e-03,-6.2605889318595837e+02
1.9783173707196278e-01,2.6817261117228406e+00,0.0000000000000000e+00,2.3723112911042853e-04,5.4523782731756322e-05,1.0904756546351264e+00,2.1682629280372345e-03,-6.9224896230660670e+02
1.9795697656854405e-01,2.5907871185238007e+00,0.0000000000000000e+00,2.2388505921198208e-04,4.4896753211977637e-05,8.9793506423955272e-01,2.0430234314559592e-03,-7.6316166546520071e+02
1.9807852804032305e-01,2.4936538983520289e+00,0.0000000000000000e+00,2.1086939867077809e-04,3.6537058431397686e-05,7.3074116862795369e-01,1.9214719596769569e-03,-8.3760597613969730e+02
1.9819638691095554e-01,2.3905355537942978e+00,0.0000000000000000e+00,1.9819380778944248e-04,2.9376621240963079e-05,5.8753242481926160e-01,1.8036130890444757e-03,-9.1394406241192519e+02
1.9831054874312165e-01,2.2818838980728864e+00,0.0000000000000000e+00,1.8586784049196155e-04,2.3328470803490314e-05,4.6656941606980623e-01,1.6894512568783604e-03,-9.9019098120936178e+02
1.9842100923869291e-01,2.1683966228016782e+00,0.0000000000000000e+00,1.7390056500496821e-04,1.8291631596543744e-05,3.6583263193087484e-01,1.5789907613071030e-03,-1.0641987148038097e+03
1.9852776423889412e-01,2.0509915766441673e+00,0.0000000000000000e+00,1.6230021826339489e-04,1.4156488098245769e-05,2.8312976196491535e-01,1.4722357611058889e-03,-1.1338958469324152e+03
1.9863080972445987e-01,1.9307535667001234e+00,0.0000000000000000e+00,1.5107397297036359e-04,1.0810100170955128e-05,2.1620200341910256e-01,1.3691902755401386e-03,-1.1975304147926781e+03
1.9873014181578585e-01,1.8088620679350449e+00,0.0000000000000000e+00,1.4022786220099025e-04,8.1409955688457519e-06,1.6281991137691504e-01,1.2698581842141565e-03,-1.2538577442432161e+03
1.9882575677307496e-01,1.6865128223053363e+00,0.0000000000000000e+00,1.2976685455717612e-04,6.0430944826262080e-06,1.2086188965252416e-01,1.1742432269250536e-03,-1.3022320537744963e+03
1.9891765099647812e-01,1.5648467148925751e+00,0.0000000000000000e+00,1.1969502989200922e-04,4.4185914078931736e-06,8.8371828157863472e-02,1.0823490035218875e-03,-1.3425922008507096e+03
1.9900582102622971e-01,1.4448957826193449e+00,0.0000000000000000e+00,1.1001579020855626e-04,3.1797842366316181e-06,6.3595684732632357e-02,9.9417897377029885e-04,-1.3753626737209979e+03
1.9909026354277801e-01,1.3275506847787297e+00,0.0000000000000000e+00,1.0073205219763835e-04,2.2499623071366033e-06,4.4999246142732062e-02,9.0973645722200458e-04,-1.4013082330367488e+03
1.9917097536690997e-01,1.2135487487970589e+00,0.0000000000000000e+00,9.1846393079892259e-05,1.5635312826070854e-06,3.1270625652141705e-02,8.2902463309003638e-04,-1.4213812926721785e+03
1.9924795345987101e-01,1.1034782910397496e+00,0.0000000000000000e+00,8.3361145064688103e-05,1.0655711019275588e-06,2.1311422038551176e-02,7.5204654012900329e-04,-1.4365903020375126e+03
1.9932119492347944e-01,9.9779362452268849e-01,0.0000000000000000e+00,7.5278448078000342e-05,7.1101069048430843e-07,1.4220213809686168e-02,6.7880507652057220e-04,-1.4479029601982165e+03
1.9939069700023562e-01,8.9683550364654507e-01,0.0000000000000000e+00,6.7600275123819428e-05,4.6357533436815645e-07,9.2715066873631288e-03,6.0930299976438840e-04,-1.4561860198723971e+03
1.9945645707342555e-01,8.0085295050673067e-01,0.0000000000000000e+00,6.0328443152992054e-05,2.9463017431791617e-07,5.8926034863583231e-03,5.4354292657446401e-04,-1.4621761420678158e+03
1.9951847266721967e-01,7.1002380920184371e-01,0.0000000000000000e+00,5.3464618348914107e-05,1.8201191331744050e-07,3.6402382663488098e-03,4.8152733278034043e-04,-1.4664734287629335e+03
1.9957674144676599e-01,6.2447259858279225e-01,0.0000000000000000e+00,4.7010320751295660e-05,1.0891318552290267e-07,2.1782637104580532e-03,4.2325855323402384e-04,-1.4695493963819590e+03
1.9963126121827779e-01,5.4428513127567868e-01,0.0000000000000000e+00,4.0966930180146111e-05,6.2861062815704067e-08,1.2572212563140813e-03,3.6873878172222208e-04,-1.4717627239448793e+03
1.9968202992911657e-01,4.6951993726311902e-01,0.0000000000000000e+00,3.5335693635681397e-05,3.4812991437384298e-08,6.9625982874768589e-04,3.1797007088343876e-04,-1.4733780430685201e+03
1.9972904566786903e-01,4.0021684013153058e-01,0.0000000000000000e+00,3.0117733478033013e-05,1.8379723315273846e-08,3.6759446630547693e-04,2.7095433213097930e-04,-1.4745847641022938e+03
1.9977230666441917e-01,3.3640316368222090e-01,0.0000000000000000e+00,2.5314055401782349e-05,9.1749648528673726e-09,1.8349929705734744e-04,2.2769333558084193e-04,-1.4755142488029392e+03
1.9981181129001491e-01,2.7809806529661241e-01,0.0000000000000000e+00,2.0925555261718441e-05,4.2848336563711220e-09,8.5696673127422441e-05,1.8818870998510429e-04,-1.4762545413520916e+03
1.9984755805732948e-01,2.2531545092145003e-01,0.0000000000000000e+00,1.6953024040201523e-05,1.8461048238291864e-09,3.6922096476583724e-05,1.5244194267052813e-04,-1.4768624354841645e+03
1.9987954562051724e-01,1.7806585800231514e-01,0.0000000000000000e+00,1.3397150635405085e-05,7.2001469751277287e-10,1.4400293950255456e-05,1.2045437948277060e-04,-1.4773729816065338e+03
1.9990777277526456e-01,1.3635761699383775e-01,0.0000000000000000e+00,1.0258522705172195e-05,2.4753907126767936e-10,4.9507814253535871e-06,9.2227224735452751e-05,-1.4778067063959666e+03
1.9993223845883495e-01,1.0019753004689409e-01,0.0000000000000000e+00,7.5376265138997408e-06,7.2152144188946005e-11,1.4430428837789201e-06,6.7761541165056727e-05,-1.4781748891712953e+03
1.9995294175010933e-01,6.9591242323762126e-02,0.0000000000000000e+00,5.2348474813601991e-06,1.6785322117176116e-11,3.3570644234352230e-07,4.7058249890680193e-05,-1.4784832549219122e+03
1.9996988186962042e-01,4.4543429092556382e-02,0.0000000000000000e+00,3.3504736354755807e-06,2.8166922264020096e-12,5.6333844528040190e-08,3.0118130379591657e-05,-1.4787344282937433e+03
1.9998305817958234e-01,2.5057880466995797e-02,0.0000000000000000e+00,1.8847040007875141e-06,2.8202492064642283e-13,5.6404984129284562e-09,1.6941820417670783e-05,-1.4789294606073370e+03
1.9999247018391447e-01,1.1137534642180849e-02,0.0000000000000000e+00,8.3766275428960049e-07,1.1005043334160621e-14,2.2010086668321240e-10,7.5298160855385987e-06,-1.4790687009955554e+03
1.9999811752826013e-01,2.7844884941975404e-03,0.0000000000000000e+00,2.0941780213900028e-07,4.2990186581886269e-17,8.5980373163772533e-13,1.8824717398779889e-06,-1.4791522370743364e+03
2.0000000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4791800823027559e+03
